,tweet_id,text,favorite_count,retweet_count,created_at
1044,1398158173714976777,"@Dhonifan184 Saaral malai peyyum semaya irukku 😇😇
Lockdown Nala pomudila",1,0,Fri May 28 06:04:19 +0000 2021
1045,1398158173698199552,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:04:19 +0000 2021
1046,1398158173052100618,"RT @RidzwanMahazan: Sebenarnya mana lagi bagi kesan buruk pada peniaga2 kecil. 

Total lockdown sebulan, atau PKP berlarutan berbulan, bert…",0,8057,Fri May 28 06:04:19 +0000 2021
1047,1398158172750233601,"RT @NacionalRecords: Take a trip over the streets of Brooklyn with @marronmusica's video for ""Lockdown"" out now!
https://t.co/GJ0xRDN2Wl ht…",0,0,Fri May 28 06:04:19 +0000 2021
1048,1398158172729143296,"RT @manopsi: ข่าวนี้ไม่มีใครรู้นักเพราะสื่อไม่นำเสนอ 
Maldives มียอดผู้ติดเชื้อ #โควิด19 พุ่งจนต้อง lockdown อีกรอบทั้งที่ระดมฉีด #วัคซีนโค…",0,383,Fri May 28 06:04:19 +0000 2021
1049,1398158172532088834,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7489,Fri May 28 06:04:19 +0000 2021
1050,1398158171642998785,"Back to lockdown and the studio we go! 🔒 @ Melbourne, Victoria, Australia https://t.co/q01A4eQ5RF",0,0,Fri May 28 06:04:19 +0000 2021
1051,1398158170913189891,@BBCNews Lockdown works then.,0,0,Fri May 28 06:04:19 +0000 2021
1052,1398158169994563584,"RT @SHomburg: Und jährlich grüßt das Frühlingstier:

2020 stritt ich mit den Saisonalitäts-Leugnern @Karl_Lauterbach und @c_drosten über de…",0,169,Fri May 28 06:04:18 +0000 2021
1053,1398158166551007237,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7489,Fri May 28 06:04:18 +0000 2021
1054,1398158161568272385,RT @SamPancher: Ir ao STF contra o lockdown no Brasil é tipo eu ingressar com uma ação para me divorciar da Marina Ruy Barbosa.,0,125,Fri May 28 06:04:16 +0000 2021
1055,1398158156514172928,@Ksareen30 Wow . I was lucky to attend Samyama in 2020 March 1 to 8 .    Then.  Covid wave started later on .  came… https://t.co/fl0UUgrbwQ,0,0,Fri May 28 06:04:15 +0000 2021
1056,1398158155327152128,"@AlexBerenson @apoorva_nyc @nytimes I got there when she tweeted about ""reentry"" from lockdown. She blocked me of c… https://t.co/CAiw1tDxY8",1,0,Fri May 28 06:04:15 +0000 2021
1057,1398158155197018117,"RT @ItsmrsJK: Let out the artest within you!
I totally forgot that I could paint🤗
Thank u lockdown💐
Acrylic on canvas board. 
#JKskitch #Bu…",0,2,Fri May 28 06:04:15 +0000 2021
1058,1398158155197009920,"RT @shamaineothman: Nak bagitahu uolz skrg dekat UK, political adviser PM diorang baru dok bongkar strategi PM diorang masa lockdown tahun…",0,1542,Fri May 28 06:04:15 +0000 2021
1059,1398158154299498498,"RT @Femi_Sorry: We don't need Dominic Cummings to tell us that on the day Italy had its 79th death and Northern Italy was in lockdown, Bori…",0,416,Fri May 28 06:04:15 +0000 2021
1060,1398158153011900422,Cutting your own fringe during lockdown https://t.co/Jm9BAkFAzG,1,0,Fri May 28 06:04:14 +0000 2021
1061,1398158151409491970,RT @robynbryant33: If you were the treasurer of Australia in a pandemic would you scrap Jobkeeper completely and designate money to stuff l…,0,77,Fri May 28 06:04:14 +0000 2021
1062,1398158150218354690,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1920,Fri May 28 06:04:14 +0000 2021
1063,1398158149887033348,RT @palaceletters: Scott Morrison should have established purpose-built quarantine a year ago and he refused. 'Scott Morrison's inaction an…,0,6,Fri May 28 06:04:14 +0000 2021
1064,1398158149362733059,This will be me for the next 7 days 💋 #lockdown https://t.co/FBBzTZxvkv,16,2,Fri May 28 06:04:13 +0000 2021
1065,1398158145990635520,"@dgrcosta Em Portugal iamos pelo mesmo caminho. Bem em 2020, mal em 2021. Só o lockdown de 2 meses e acelerando a v… https://t.co/cBfOTv6hfq",0,0,Fri May 28 06:04:13 +0000 2021
1066,1398158144434360323,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7489,Fri May 28 06:04:12 +0000 2021
1067,1398158143360618496,"RT @wasimullah6: labour Resources dept.patna 
bihar ke sarkari ITi me 5 saal se padhaa Rahe Guest faculty ko minium wages dene ka kirpa kar…",0,1,Fri May 28 06:04:12 +0000 2021
1068,1398158141322416132,"RT @Femi_Sorry: We don't need Dominic Cummings to tell us that on the day Italy had its 79th death and Northern Italy was in lockdown, Bori…",0,416,Fri May 28 06:04:12 +0000 2021
1069,1398158140575674371,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:04:11 +0000 2021
1070,1398158137778229249,"RT @Femi_Sorry: We don't need Dominic Cummings to tell us that on the day Italy had its 79th death and Northern Italy was in lockdown, Bori…",0,416,Fri May 28 06:04:11 +0000 2021
1071,1398158136536485891,"""This Lockdown, Bring your Business Online!""🌐
Contact Us:- contact@whizfortune.com
.
.
#websitedeveloper… https://t.co/LqhBYaGTXc",1,0,Fri May 28 06:04:10 +0000 2021
1072,1398158135517278209,"@soumitrabose @Indiansproud @MahuaMoitra Spot On! Reading will severely damage his IGNORANCE!
Brainless BJP opposed… https://t.co/7ns79DQrXO",0,0,Fri May 28 06:04:10 +0000 2021
1073,1398158134791729156,"RT @datukhensem: Bila keputusan swab dari kluster berkaitan The Spring, Kuching keluar and menunjukkan lebih 40 kes positif, pihak KKM dan…",0,3918,Fri May 28 06:04:10 +0000 2021
1074,1398158132606423043,RT @umnoonline: Laksanakan ‘Lockdown’ Penuh Sekarang – Mohamad Hasan https://t.co/MigIscMmPq,0,37,Fri May 28 06:04:09 +0000 2021
1075,1398158130358358016,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1920,Fri May 28 06:04:09 +0000 2021
1076,1398158129297170435,@chrissypearson9 That’s great news Chrissy and a relief that she’s out before the lockdown starts. 👍,1,0,Fri May 28 06:04:09 +0000 2021
1077,1398158122917666819,RT @rnrselatan: Dekat Melbourne dah 11 kes covid tapi terus buat lockdown. Malaysia ni? Kes dah beribu pun tetap pkp pkpd sampai abang jami…,0,7105,Fri May 28 06:04:07 +0000 2021
1078,1398158122049413126,"RT @the_fauxy: State Govts Extend Lockdown To Avoid More Friends Reunion

https://t.co/hU30hYbMk4",0,103,Fri May 28 06:04:07 +0000 2021
1079,1398158121336410112,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:04:07 +0000 2021
1080,1398158120946384899,"RT @BBCr4today: It is ""unarguable"" that 20-30,000 lives would have been saved if the lockdown last March had begun a week earlier, says gov…",0,380,Fri May 28 06:04:07 +0000 2021
1081,1398158116080939011,"RT @dzurlady: Perhaps during this lockdown you’d like to do some cooking. Well, do I have the recipe for you! https://t.co/oAZinRN0a9",0,35,Fri May 28 06:04:06 +0000 2021
1082,1398158113388302339,"RT @DrRosena: Covid hospitalisations on the day we entered lockdowns: 
Mar ‘20: 3,183 
Nov ‘20: 10,994
Jan ‘21: 26,467

Health Sec and PM d…",0,561,Fri May 28 06:04:05 +0000 2021
1083,1398158113295925249,RT @OzraeliAvi: WATCH &amp; RT what happened last night when hundreds gathered outside Flinders St station to protest the latest lockdown in Me…,0,88,Fri May 28 06:04:05 +0000 2021
1084,1398158111949541379,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7490,Fri May 28 06:04:05 +0000 2021
1085,1398158111429459973,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:04:04 +0000 2021
1086,1398158110263365633,@NilonsIndia Nilions enterprise pvt ltd deepak sangvi lockdown me job se nikal diya or 2month ki sallery nahi diya… https://t.co/cS622zCOo1,0,0,Fri May 28 06:04:04 +0000 2021
1087,1398158110204698624,"In lockdown having a drink with the neighbours over the fence, this is our number 1 neighbour at the church, such a… https://t.co/chim78jANq",14,0,Fri May 28 06:04:04 +0000 2021
1088,1398158110011781120,RT @Ashi_IndiaToday: A police inspector was transferred out by Kadapa SP after his video thrashing a youth for #lockdown violation surfaced…,0,15,Fri May 28 06:04:04 +0000 2021
1089,1398158108615135234,@AndyHTudor1 @eliistender10 @Dominicmatteo21 What a lovely offer Andy. I am so pleased that so far you are brain tu… https://t.co/FkXe7OFjGO,1,0,Fri May 28 06:04:04 +0000 2021
1090,1398158108317290499,"RT @RidzwanMahazan: Sebenarnya mana lagi bagi kesan buruk pada peniaga2 kecil. 

Total lockdown sebulan, atau PKP berlarutan berbulan, bert…",0,8057,Fri May 28 06:04:04 +0000 2021
1091,1398158106824036359,✱ Ending lockdown on 21 June looks 'somewhat in doubt' as cases of Indian variant keep risin #skynews #BreakingNews… https://t.co/ZRQ97NEp7a,0,0,Fri May 28 06:04:03 +0000 2021
1092,1398158106568192003,I love that Troye Sivan is in lockdown while we are in lockdown,0,0,Fri May 28 06:04:03 +0000 2021
1093,1398158106232639492,Argentinien meldet Rekordzahl an Corona-Neuinfizierten – trotz Lockdown https://t.co/QEU05Uvkts,0,0,Fri May 28 06:04:03 +0000 2021
1094,1398158105985241088,"RT @roamingraman: @Aravindhapk @sansbarrier Not only power cuts, also low voltage. In spite of lockdown, where commercial electricity is al…",0,2,Fri May 28 06:04:03 +0000 2021
1095,1398158105469505536,Boy who drowned on school camp at Port Fairy to have 10-person funeral due to Covid lockdown https://t.co/V98rip3WoC,0,0,Fri May 28 06:04:03 +0000 2021
1096,1398158104143880194,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:04:03 +0000 2021
1097,1398158103112155138,"RT @25Goldenn: it's lockdown here in melb and even though I have to catch up on 5 months of schools, this is me trying to translate zayn's…",0,173,Fri May 28 06:04:02 +0000 2021
1098,1398158101698662402,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:04:02 +0000 2021
1099,1398158100868198408,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7490,Fri May 28 06:04:02 +0000 2021
1100,1398158099324669957,"RT @feyilyas: “We can’t afford another loan moratorium,” they said. Meanwhile-

Net profit 1Q 2021:

Maybank: RM2.428 billion ⬆️18.9%
Hong…",0,344,Fri May 28 06:04:02 +0000 2021
1101,1398158099135930371,"RT @ishavidhya: Srimeena, a scholarship student, is also the class topper. But sports is where her heart is, and she has been working out o…",0,27,Fri May 28 06:04:02 +0000 2021
1102,1398158098603274242,"RT @jitengajaria: Earlier  @mybmc chief asked why should Mumbai be in a lockdown if other places are seeing high numbers.

Now guardian min…",0,50,Fri May 28 06:04:01 +0000 2021
1103,1398158092001374210,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7490,Fri May 28 06:04:00 +0000 2021
1104,1398158091305197568,"RT @Subrata81999840: Lockdown/Covid ରେ ସୁପ୍ରିମକୋର୍ଟ ନିର୍ଦେଶ ଦିଏ କାହାକୁ ଛଟେଇ କରିବ ନାହିଁ,କିନ୍ତୁ,No.1CM@CMO_Odisha ଟାଟା ପ୍ରେମରେ ମସଗୁଲ ହୋଇ ଓଡ଼ି…",0,1,Fri May 28 06:04:00 +0000 2021
1105,1398158090273316866,"RT @realpcube: He is enjoying the lockdown!!
Phew 😥 https://t.co/j5zNAWvHtA",0,223,Fri May 28 06:03:59 +0000 2021
1106,1398158088977272832,"A Request To All Indian Citizens..
We must Serious About Covid19. And must obey few Rules. 
1. Wear Mask
2. Wash Yo… https://t.co/uM92EXru8l",1,0,Fri May 28 06:03:59 +0000 2021
1107,1398158088927027205,RT @altern8ending: Vic Aus 🇭🇲 Mission Accomplished. Huge crowds click for the Waxxine after Lockdown. My advice for today is stop trying to…,0,7,Fri May 28 06:03:59 +0000 2021
1108,1398158088025231363,"RT @viiplhyd: Home is a safe bunker for Indians to fight together against the pandemic. Stay home everyone and keep India safe! 

#StayHome…",0,2,Fri May 28 06:03:59 +0000 2021
1109,1398158083747061763,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:03:58 +0000 2021
1110,1398158079628173314,Who do you want to get away with when lockdown ends? Tag your travel buddies and tell us where you want to go with… https://t.co/pg1LLEwAeu,1,0,Fri May 28 06:03:57 +0000 2021
1111,1398158078835576832,"@toriajeand All of those who strangely enough support the ""anti-lockdown"", anti-vaxx shit.
Strange that.
Those who… https://t.co/5FERBS0DAl",1,0,Fri May 28 06:03:57 +0000 2021
1112,1398158076167954435,RT @mrsammyp: Melbourne Lockdown 4... https://t.co/XKqTnU9Bmv,0,2,Fri May 28 06:03:56 +0000 2021
1113,1398158075899514881,"RT @goldsandsmusic: Lockdown is beginning to drive us crazy, and here’s your evidence 😝 #miitheme https://t.co/DCT1K9EAZ8",0,97372,Fri May 28 06:03:56 +0000 2021
1114,1398158075425554437,RT @Gabbar0099: A poor man from a village in Trichy district of Tamil Nadu brought his pregnant wife to Trichy for delivery. The hospital d…,0,6391,Fri May 28 06:03:56 +0000 2021
1115,1398158073361960962,"RT @nizambakeri: @AzminAli Tak payah klik link tu. Meh aku tepek sini apa benda cleaner Mekah ni membebel.

Dok tanya bagaimana tu, bagaima…",0,603,Fri May 28 06:03:55 +0000 2021
1116,1398158073236115460,"RT @HemaniBhandari: #Delhi Not any remote village, this is the National Capital where a man took his brother's body in an E-rickshaw becaus…",0,46,Fri May 28 06:03:55 +0000 2021
1117,1398158072825073664,@ChandruBeast Lockdown extended aagum Pola so wait for 1 week apparam juice shop open pannirvanga 😎,1,0,Fri May 28 06:03:55 +0000 2021
1118,1398158069348061185,"RT @GillianMcKeith: oh oh.........

Melbourne re-enters lockdown for the 4th time
Melbourne, Australia's second-largest city, has already e…",0,88,Fri May 28 06:03:54 +0000 2021
1119,1398158067871612933,RT @TheNewDailyAu: Weary Victorians are looking for signs of good news as they endure a fourth lockdown. In the absence of the state premie…,0,5,Fri May 28 06:03:54 +0000 2021
1120,1398158065447313410,@MockDelbourne @nick_coatsworth Your case number of 4 was the day after the decision to lockdown. Not really releva… https://t.co/TVgKMdaFag,0,0,Fri May 28 06:03:53 +0000 2021
1121,1398158060342947844,RT @DMReporter: TOMORROW: Daily Mail conveniently forgetting how their anti-lockdown stance fared last time. https://t.co/kmPlqwhoLy,0,28,Fri May 28 06:03:52 +0000 2021
1122,1398158059684368387,"RT @karak525: @DrEricDing Also happening in Melbourne, Aust right now. 7 day lockdown begins tonight. Two days ago = 1 case, today 30+ with…",0,22,Fri May 28 06:03:52 +0000 2021
1123,1398158059449446402,"RT @rajeshtailang: Lockdown खुले , कोरोना जाए तो फिर से धंधे पे लगें ! https://t.co/dlCPrFgJ2f",0,1769,Fri May 28 06:03:52 +0000 2021
1124,1398158058740543488,"RT @datukhensem: Bila keputusan swab dari kluster berkaitan The Spring, Kuching keluar and menunjukkan lebih 40 kes positif, pihak KKM dan…",0,3918,Fri May 28 06:03:52 +0000 2021
1125,1398158058006720513,"Does anyone in Glasgow want to be friends? I moved back to Glasgow during the first lockdown, have a very limited s… https://t.co/JrH21NrRxa",0,0,Fri May 28 06:03:52 +0000 2021
1126,1398158056634994688,"RT @shamaineothman: Nak bagitahu uolz skrg dekat UK, political adviser PM diorang baru dok bongkar strategi PM diorang masa lockdown tahun…",0,1542,Fri May 28 06:03:51 +0000 2021
1127,1398158056593178624,"RT @EveryDoctorUK: Waterloo Station, where thousands upon thousands of people travelled in and out of London in cramped carriages, no masks…",0,659,Fri May 28 06:03:51 +0000 2021
1128,1398158053250195458,RT @markwakeham: As Victoria enters another lockdown lets remember the Federal Government could find $600m to build a gas-fired power stati…,0,1053,Fri May 28 06:03:51 +0000 2021
1129,1398158052549873670,"As part of #WalkWithMeOnline, I'll be sharing my fave interviews over the next 7 days to support those in Melb lock… https://t.co/8gIJ1zTBUr",5,0,Fri May 28 06:03:50 +0000 2021
1130,1398158051635458048,RT @V6_Suresh: CENTRE ADVICES STATES TO OPT FOR LOCKDOWN TILL END OF JUNE 2021. #lockdown2021 https://t.co/qPp5KdvfOj,0,14,Fri May 28 06:03:50 +0000 2021
1131,1398158051618795521,"RT @25Goldenn: it's lockdown here in melb and even though I have to catch up on 5 months of schools, this is me trying to translate zayn's…",0,173,Fri May 28 06:03:50 +0000 2021
1132,1398158051551563777,"RT @ipskabra: #Lockdown में ज़रूरतमंदों के बीच बंटे केले... 😅😅
ऐसी नेकी कौन करता है भाई...😝😝

PC- SM https://t.co/FqNQCGUM3R",0,533,Fri May 28 06:03:50 +0000 2021
1133,1398158046279307274,RT @TheAleem: Semenyih dah patut buat total lockdown. Bahaya betul di jalanan boleh jumpa dinosaur dan baby shark. https://t.co/9qbrGahmzN,0,6911,Fri May 28 06:03:49 +0000 2021
1134,1398158045167767558,"RT @yaneerbaryam: Australia has been enjoying pre-pandemic life for many months except for few day ""snap lockdowns."" 

Victoria, the 2nd mo…",0,131,Fri May 28 06:03:49 +0000 2021
1135,1398158045008388099,"RT @nizambakeri: @AzminAli Kerja kau bukan share poster yang edit guna Canva, bodoh. Ingat orang kesian ke buat poster acah sedih macam ni?…",0,1303,Fri May 28 06:03:49 +0000 2021
1136,1398158043787923457,@DrCrazyThoughts @vixx_pixx @shaeganvishal @seriouslyjo18 @CathLAndrews @ScottsBotsAus @SquizzSTK @HaydenJOConnor… https://t.co/ocWeScLYKS,3,0,Fri May 28 06:03:48 +0000 2021
1137,1398158043334991874,Everybody saw wht transpired in the campaigns. Bars have since completely opened. A lockdown will only be of danger… https://t.co/nsyfDjWm0E,0,0,Fri May 28 06:03:48 +0000 2021
1138,1398158042789728259,"NEWS | Plans to fully reopen society on 21 June ""look somewhat in doubt"" after cases of the Indian COVID variant in… https://t.co/18gAGRyS9Z",0,0,Fri May 28 06:03:48 +0000 2021
1139,1398158038788284418,Whats happening  in your Bill's in chennai? Offices are closed &amp; you are sending hefty Bill's? Have u gone out of y… https://t.co/D36pIf1Fdk,0,0,Fri May 28 06:03:47 +0000 2021
1140,1398158038314409992,RT @BBCNews: Friday’s i: “Variant fears threatened end of lockdown on 21 June” #BBCPapers #TomorrowsPapersToday https://t.co/7FuHsAa3Vz htt…,0,10,Fri May 28 06:03:47 +0000 2021
1141,1398158035042799617,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:03:46 +0000 2021
1142,1398158034711449603,"RT @shamaineothman: Nak bagitahu uolz skrg dekat UK, political adviser PM diorang baru dok bongkar strategi PM diorang masa lockdown tahun…",0,1542,Fri May 28 06:03:46 +0000 2021
1143,1398158034241830912,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:03:46 +0000 2021
1144,1398158031532093442,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:03:45 +0000 2021
1145,1398158026549387268,Minha indignação n é pelo lockdown mas sim pela falta de planejamento de dar assistência social as pessoas q vão pa… https://t.co/DVITWn2c2Q,0,0,Fri May 28 06:03:44 +0000 2021
1146,1398158023089000453,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18987,Fri May 28 06:03:43 +0000 2021
1147,1398158022875123712,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7490,Fri May 28 06:03:43 +0000 2021
1148,1398158022514405381,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:03:43 +0000 2021
1149,1398158021528670208,"RT @HemaniBhandari: #Delhi Not any remote village, this is the National Capital where a man took his brother's body in an E-rickshaw becaus…",0,46,Fri May 28 06:03:43 +0000 2021
1150,1398158021469958145,"RT @RidzwanMahazan: Sebenarnya mana lagi bagi kesan buruk pada peniaga2 kecil. 

Total lockdown sebulan, atau PKP berlarutan berbulan, bert…",0,8057,Fri May 28 06:03:43 +0000 2021
1151,1398158019624456196,@JoeBiden And @VP @CIA here’s something to eat. Have a good one guys..  I can’t eat it because of lockdown.. hope y… https://t.co/tRaBV8DJSs,0,0,Fri May 28 06:03:43 +0000 2021
1152,1398158013962375171,"@ffrritz @Nikolau46844087 @FrecheGoisMD @TomGoesGreen „Andere Länder hatten wirkliche Lockdowns“

Jetzt wieder das… https://t.co/Grz94RUcw6",0,0,Fri May 28 06:03:41 +0000 2021
1153,1398158011550486529,RT @gentletaekook: please avoid fanwars for now and focus on bts only. the billboard track will end soon. focus on streaming armys and keep…,0,447,Fri May 28 06:03:41 +0000 2021
1154,1398158011483385857,"RT @iEXOeris: @_six1fourcb614 I'm from Patna. I live in a society and the electricity was off and the generator ka fuel khatm, and lockdown…",0,1,Fri May 28 06:03:41 +0000 2021
1155,1398158011395313670,"RT @cnpaulpradeep: Dears, 
I will be on #Instagram live today by 8.30pm with #MealsForMadras Harshini,
We will be sharing the experience of…",0,5,Fri May 28 06:03:41 +0000 2021
1156,1398158010917167111,@VacenTaylor @Bridgeman_Books @belindacrawford @TracyMJoyce @CandiceLSAuthor @PatriciaLeslieA @CDenmanAuthor… https://t.co/cJuvWi6XFk,1,0,Fri May 28 06:03:40 +0000 2021
1157,1398158009885417474,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:03:40 +0000 2021
1158,1398158009876959233,RT @harry_wasity: Some good news on the eve of Vic lockdown. We are very happy that the #Vic gov has formed a dedicated  #mRNA organisation…,0,2,Fri May 28 06:03:40 +0000 2021
1159,1398158006525652992,RT @unionsaustralia: JobKeeper must be urgently reinstated for those who need it during the Victorian lockdown. By not reinstating JobKeepe…,0,17,Fri May 28 06:03:39 +0000 2021
1160,1398158005259042818,RT @markwakeham: As Victoria enters another lockdown lets remember the Federal Government could find $600m to build a gas-fired power stati…,0,1053,Fri May 28 06:03:39 +0000 2021
1161,1398158002226483201,"RT @xskinn: Alright that’s it,I’m calling it,so grab a beverage or roll a joint or both,it’s been a massive week &amp; we’ve earned this big ti…",0,5,Fri May 28 06:03:38 +0000 2021
1162,1398157999072432129,RT @KhushnumaKashm1: In pursuance of #IndianArmy's resolve to strike a chord with the local populace and to constructively engage the child…,0,620,Fri May 28 06:03:38 +0000 2021
1163,1398157998103490563,RT @brgsjks: Taknak total lockdown tapi sop dengan pelaksanaan semua kelaut cacamerba. Amende.,0,645,Fri May 28 06:03:37 +0000 2021
1164,1398157998070153223,RT @thatsTamil: ரத்தத்திற்காக தெரு தெருவாக அழைந்த ஏழுமலை.. கடவுளாக வந்த கான்ஸ்டபிள் சையது.. திருச்சியில் நெகிழ்ச்சி!  https://t.co/OS4XdPSR…,0,155,Fri May 28 06:03:37 +0000 2021
1165,1398157995939225602,"RT @sri50: Crucial day, as #TN government is likely take a call on whether #lockdown will be extended in the state.",0,49,Fri May 28 06:03:37 +0000 2021
1166,1398157995880726528,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:03:37 +0000 2021
1167,1398157992017776642,"RT @katarzyna_ts: Oczywiście, że szczepionki będą powtarzane. I ""czwarta fala"" też będzie. Najważniejsze pytanie brzmi: Czy władza zrobi ko…",0,26,Fri May 28 06:03:36 +0000 2021
1168,1398157990356688897,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7491,Fri May 28 06:03:36 +0000 2021
1169,1398157988817367040,"RT @KhammamCp: 1200 Vehicles were seized within 15 days of lockdown across the Khammam District for violation
of lockdown rules.
 Police we…",0,8,Fri May 28 06:03:35 +0000 2021
1170,1398157988460863489,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7491,Fri May 28 06:03:35 +0000 2021
1171,1398157987584249857,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7491,Fri May 28 06:03:35 +0000 2021
1172,1398157985352982533,"RT @WinstonCProject: .@BorisJohnson experts are saying, Covid stats pointing UK in the wrong direction. Last week you stealthily hid import…",0,78,Fri May 28 06:03:34 +0000 2021
1173,1398157983092195328,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1038,Fri May 28 06:03:34 +0000 2021
1174,1398157981091467265,"Messina is offering free delivery, and liquorland has selected 30% off, and you still think lockdown is bad?",0,0,Fri May 28 06:03:33 +0000 2021
1175,1398157981062029316,"RT @manopsi: ข่าวนี้ไม่มีใครรู้นักเพราะสื่อไม่นำเสนอ 
Maldives มียอดผู้ติดเชื้อ #โควิด19 พุ่งจนต้อง lockdown อีกรอบทั้งที่ระดมฉีด #วัคซีนโค…",0,383,Fri May 28 06:03:33 +0000 2021
1176,1398157980911038467,Day 1 of lockdown and I'm in a discord call with my friends and they're playing COD and I'm knitting. Pain. Very year 10 of me.,14,0,Fri May 28 06:03:33 +0000 2021
1177,1398157980286132226,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7491,Fri May 28 06:03:33 +0000 2021
1178,1398157975806676994,RT @markwakeham: As Victoria enters another lockdown lets remember the Federal Government could find $600m to build a gas-fired power stati…,0,1053,Fri May 28 06:03:32 +0000 2021
1179,1398157974254718977,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,51,Fri May 28 06:03:32 +0000 2021
